Date Created [UTC]	: 2024-05-31 07:26:55
Author				: DHI
Source				: https://www.metocean-on-demand.com/
Point Name			: Generic Site A
Longitude [deg.E]	: 4.918762
Latitude [deg.N]	: 54.983196
Projection			: EPSG:4326
Dataset ID			: DWF23-HD-WRF
Water Depth [mMSL]	: 40.700000
Cell Size [m]		: 3554.800000
Start Date [UTC]	: 1979-01-01 01:00:00
End Date [UTC]		: 2023-09-30 23:30:00
Time Step [s]		: 1800.0
Fill Value			: -9999

datetime (ISO 8601) [UTC],Water Level (WL) [mMSL],Current Speed (CS) [m/s],Current Direction (CD) [\Deg.N-to],Water Level - Tide (WL_{Tide}) [mMSL],Current Speed - Tide (CS_{Tide}) [m/s],Current Direction - Tide (CD_{Tide}) [\Deg.N-to],Water Level - Residual (WL_{Residual}) [m],Current Speed - Residual (CS_{Residual}) [m/s],Current Direction - Residual (CD_{Residual}) [\Deg.N-to],Current Speed - Total at 5% of Water Column (CS_{5%}) [m/s],Current Speed - Tide at 5% of Water Column (CS_{Tide-5%}) [m/s],Current Speed - Residual at 5% of Water Column (CS_{Residual-5%}) [m/s],Current Speed - Total at 25% of Water Column (CS_{25%}) [m/s],Current Speed - Tide at 25% of Water Column (CS_{Tide-25%}) [m/s],Current Speed - Residual at 25% of Water Column (CS_{Residual-25%}) [m/s],Current Speed - Total at 50% of Water Column (CS_{50%}) [m/s],Current Speed - Tide at 50% of Water Column (CS_{Tide-50%}) [m/s],Current Speed - Residual at 50% of Water Column (CS_{Residual-50%}) [m/s],Current Speed - Total at 75% of Water Column (CS_{75%}) [m/s],Current Speed - Tide at 75% of Water Column (CS_{Tide-75%}) [m/s],Current Speed - Residual at 75% of Water Column (CS_{Residual-75%}) [m/s],Current Speed - Total at 100% of Water Column (CS_{100%}) [m/s],Current Speed - Tide at 100% of Water Column (CS_{Tide-100%}) [m/s],Current Speed - Residual at 100% of Water Column (CS_{Residual-100%}) [m/s]
1979-01-24 10:30:00,-0.1,0.21,276.56,-0.09,0.14,279.19,-0.01,0.07,270.78,0.13,0.1,0.03,0.18,0.13,0.05,0.23,0.15,0.08,0.26,0.16,0.1,0.3,0.17,0.13
1979-01-24 11:00:00,-0.08,0.2,273.63,-0.07,0.13,275.4,-0.01,0.07,270.36,0.12,0.09,0.03,0.17,0.12,0.05,0.22,0.14,0.08,0.25,0.14,0.11,0.29,0.15,0.14
1979-01-24 11:30:00,-0.05,0.18,271.63,-0.04,0.11,270.74,-0.01,0.07,272.95,0.11,0.08,0.03,0.15,0.1,0.06,0.2,0.11,0.08,0.23,0.12,0.11,0.27,0.13,0.14
1979-01-24 12:00:00,-0.01,0.14,271.49,-0,0.08,264.45,-0.01,0.06,280.03,0.08,0.05,0.03,0.12,0.07,0.05,0.15,0.08,0.07,0.18,0.09,0.1,0.21,0.09,0.12
1979-01-24 12:30:00,0.06,0.1,275.96,0.04,0.04,252.44,0.02,0.06,291.16,0.05,0.03,0.03,0.08,0.04,0.05,0.11,0.04,0.07,0.14,0.05,0.1,0.17,0.05,0.12
1979-01-24 13:00:00,0.13,0.05,294.29,0.08,0.01,170.2,0.04,0.06,305.69,0.02,0.01,0.03,0.04,0.01,0.04,0.06,0.01,0.07,0.08,0.02,0.09,0.1,0.02,0.12
1979-01-24 13:30:00,0.18,0.03,15.64,0.12,0.05,105.19,0.06,0.06,316.71,0.02,0.03,0.03,0.02,0.05,0.04,0.04,0.05,0.07,0.05,0.05,0.09,0.07,0.06,0.11
1979-01-24 14:00:00,0.22,0.07,61.39,0.15,0.09,97.56,0.07,0.05,326.76,0.05,0.07,0.02,0.07,0.09,0.04,0.07,0.1,0.06,0.08,0.1,0.08,0.09,0.11,0.11
1979-01-24 14:30:00,0.24,0.11,72.86,0.17,0.13,95.83,0.07,0.05,331.64,0.08,0.09,0.02,0.1,0.12,0.04,0.11,0.14,0.06,0.12,0.15,0.08,0.13,0.15,0.1
1979-01-24 15:00:00,0.24,0.14,77.94,0.17,0.16,95.69,0.06,0.05,334.17,0.1,0.11,0.02,0.13,0.15,0.04,0.14,0.17,0.06,0.15,0.18,0.08,0.16,0.19,0.1
1979-01-24 15:30:00,0.24,0.16,80.44,0.16,0.18,95.8,0.07,0.05,337.74,0.12,0.13,0.02,0.15,0.16,0.04,0.17,0.18,0.06,0.17,0.2,0.07,0.18,0.21,0.09
1979-01-24 16:00:00,0.22,0.17,80.7,0.14,0.18,95.5,0.08,0.05,343.39,0.12,0.13,0.02,0.16,0.17,0.04,0.18,0.19,0.05,0.19,0.2,0.07,0.2,0.21,0.09
1979-01-24 16:30:00,0.19,0.17,78.86,0.11,0.18,94.6,0.07,0.05,349.76,0.12,0.12,0.02,0.16,0.16,0.04,0.18,0.18,0.06,0.19,0.2,0.07,0.2,0.21,0.09
1979-01-24 17:00:00,0.16,0.16,75.03,0.08,0.16,93.25,0.07,0.05,354.27,0.11,0.11,0.02,0.15,0.15,0.04,0.17,0.17,0.06,0.18,0.18,0.08,0.2,0.19,0.1
1979-01-24 17:30:00,0.12,0.14,69.07,0.05,0.14,91.7,0.06,0.05,355.15,0.1,0.1,0.02,0.13,0.13,0.04,0.15,0.14,0.06,0.16,0.15,0.08,0.18,0.16,0.11
1979-01-24 18:00:00,0.09,0.12,59.96,0.03,0.1,89.89,0.06,0.06,0.32,0.08,0.07,0.03,0.11,0.1,0.05,0.13,0.11,0.07,0.15,0.12,0.09,0.17,0.12,0.12
1979-01-24 18:30:00,0.06,0.09,45.44,0,0.07,86.43,0.05,0.06,358.22,0.05,0.05,0.03,0.08,0.06,0.04,0.1,0.07,0.07,0.12,0.07,0.09,0.14,0.08,0.12
1979-01-24 19:00:00,0.04,0.07,18.92,-0.02,0.03,70.85,0.06,0.06,357.45,0.04,0.02,0.03,0.06,0.02,0.04,0.08,0.03,0.07,0.1,0.03,0.09,0.12,0.03,0.11
1979-01-24 19:30:00,0.03,0.08,346.92,-0.04,0.02,313.43,0.06,0.06,357.53,0.04,0.01,0.03,0.06,0.02,0.05,0.09,0.02,0.07,0.12,0.02,0.1,0.14,0.02,0.12
1979-01-24 20:00:00,0.01,0.1,327.66,-0.05,0.06,291.24,0.06,0.06,359.56,0.06,0.04,0.03,0.08,0.05,0.05,0.11,0.06,0.07,0.14,0.06,0.1,0.16,0.07,0.12
1979-01-24 20:30:00,0.01,0.12,318.49,-0.06,0.09,286.47,0.07,0.06,5.46,0.07,0.06,0.03,0.1,0.08,0.05,0.13,0.09,0.08,0.15,0.1,0.1,0.18,0.1,0.13
1979-01-24 21:00:00,0.01,0.13,313.41,-0.07,0.12,283.74,0.08,0.06,16.24,0.09,0.08,0.03,0.12,0.11,0.05,0.14,0.12,0.07,0.16,0.13,0.1,0.18,0.14,0.13
1979-01-24 21:30:00,-0,0.14,309.47,-0.08,0.14,281.36,0.08,0.07,21.54,0.1,0.1,0.03,0.13,0.13,0.05,0.15,0.14,0.08,0.17,0.15,0.1,0.19,0.16,0.13
1979-01-24 22:00:00,-0,0.14,306.46,-0.08,0.15,278.97,0.08,0.07,28.75,0.1,0.1,0.03,0.13,0.14,0.05,0.15,0.15,0.08,0.16,0.16,0.11,0.18,0.17,0.13
1979-01-24 22:30:00,-0,0.13,304.68,-0.08,0.15,276.37,0.07,0.07,37.17,0.09,0.11,0.03,0.12,0.14,0.05,0.14,0.16,0.08,0.15,0.17,0.11,0.16,0.18,0.14
1979-01-24 23:00:00,0.01,0.12,303.36,-0.06,0.15,273.25,0.07,0.07,38.22,0.09,0.1,0.03,0.11,0.14,0.06,0.12,0.15,0.09,0.13,0.16,0.11,0.15,0.17,0.14
1979-01-24 23:30:00,0.03,0.1,304.34,-0.03,0.13,269.22,0.06,0.08,40.04,0.08,0.09,0.03,0.09,0.12,0.06,0.1,0.14,0.09,0.11,0.15,0.12,0.13,0.15,0.15
1979-01-25 00:00:00,0.07,0.08,312.04,0.01,0.11,263.77,0.06,0.08,36.64,0.06,0.08,0.04,0.07,0.1,0.06,0.08,0.11,0.09,0.1,0.12,0.13,0.12,0.13,0.16
1979-01-25 00:30:00,0.12,0.06,340.52,0.05,0.08,255.75,0.07,0.09,36.52,0.04,0.06,0.04,0.05,0.07,0.07,0.07,0.08,0.11,0.1,0.09,0.15,0.13,0.09,0.18
1979-01-25 01:00:00,0.19,0.07,28.9,0.1,0.04,238.77,0.09,0.11,40.3,0.02,0.03,0.05,0.05,0.04,0.08,0.09,0.05,0.13,0.13,0.05,0.17,0.17,0.05,0.22
1979-01-25 01:30:00,0.26,0.12,50.92,0.14,0.02,162.41,0.12,0.13,41.66,0.05,0.02,0.06,0.09,0.02,0.1,0.14,0.02,0.15,0.19,0.02,0.2,0.24,0.03,0.25
1979-01-25 02:00:00,0.3,0.17,59.89,0.17,0.06,108.03,0.12,0.14,42.31,0.09,0.04,0.06,0.14,0.05,0.11,0.19,0.06,0.16,0.25,0.06,0.22,0.3,0.07,0.27
1979-01-25 02:30:00,0.31,0.22,64.94,0.2,0.1,97.57,0.1,0.15,43.21,0.12,0.07,0.06,0.18,0.09,0.11,0.24,0.1,0.17,0.31,0.11,0.23,0.37,0.12,0.29
1979-01-25 03:00:00,0.3,0.26,68.3,0.22,0.14,94.27,0.08,0.15,43.59,0.15,0.1,0.07,0.22,0.13,0.11,0.29,0.15,0.17,0.35,0.16,0.23,0.41,0.16,0.29
1979-01-25 03:30:00,0.28,0.28,71.82,0.23,0.17,93.03,0.05,0.13,44.21,0.17,0.12,0.06,0.24,0.16,0.1,0.31,0.18,0.16,0.37,0.19,0.21,0.42,0.2,0.26
1979-01-25 04:00:00,0.25,0.29,73.94,0.22,0.19,92.3,0.03,0.12,44.2,0.18,0.14,0.05,0.25,0.18,0.09,0.31,0.2,0.14,0.37,0.21,0.19,0.43,0.23,0.24
1979-01-25 04:30:00,0.23,0.29,74.66,0.2,0.2,91.41,0.03,0.11,43.53,0.18,0.14,0.05,0.25,0.19,0.09,0.31,0.21,0.13,0.37,0.22,0.18,0.42,0.24,0.22
1979-01-25 05:00:00,0.19,0.28,73.75,0.16,0.2,90.14,0.02,0.11,41.49,0.18,0.14,0.05,0.24,0.18,0.08,0.3,0.21,0.12,0.35,0.22,0.16,0.4,0.23,0.21
1979-01-25 05:30:00,0.15,0.26,71.34,0.13,0.18,88.52,0.02,0.1,38.15,0.16,0.13,0.04,0.23,0.17,0.08,0.28,0.19,0.12,0.33,0.21,0.16,0.37,0.22,0.19
1979-01-25 06:00:00,0.11,0.23,67.45,0.09,0.16,86.48,0.02,0.09,33.81,0.14,0.11,0.04,0.2,0.15,0.07,0.25,0.17,0.11,0.29,0.18,0.15,0.33,0.19,0.18
1979-01-25 06:30:00,0.07,0.2,61.96,0.05,0.13,83.46,0.01,0.09,32.31,0.12,0.09,0.04,0.17,0.12,0.07,0.22,0.13,0.11,0.26,0.14,0.15,0.3,0.15,0.18
1979-01-25 07:00:00,0.03,0.17,53.6,0.02,0.09,77.36,0.01,0.1,31.94,0.1,0.06,0.04,0.14,0.08,0.07,0.19,0.09,0.11,0.23,0.1,0.15,0.27,0.1,0.19
1979-01-25 07:30:00,-0,0.13,39.82,-0,0.05,59.6,0,0.09,28.59,0.07,0.03,0.04,0.11,0.05,0.07,0.15,0.05,0.1,0.18,0.05,0.13,0.22,0.06,0.17
1979-01-25 08:00:00,-0.03,0.11,17.85,-0.03,0.03,357.6,-0.01,0.08,25.41,0.06,0.02,0.04,0.09,0.03,0.06,0.12,0.03,0.09,0.16,0.03,0.13,0.19,0.04,0.16
1979-01-25 08:30:00,-0.05,0.1,352.91,-0.04,0.06,310.73,-0.01,0.07,25.67,0.06,0.04,0.03,0.08,0.05,0.05,0.11,0.06,0.08,0.14,0.06,0.11,0.17,0.07,0.14
1979-01-25 09:00:00,-0.07,0.11,332.56,-0.05,0.09,296.88,-0.02,0.06,26.74,0.07,0.06,0.03,0.1,0.08,0.05,0.12,0.09,0.07,0.14,0.1,0.1,0.16,0.1,0.13
1979-01-25 09:30:00,-0.08,0.13,317.86,-0.07,0.12,290.43,-0.02,0.06,23.98,0.09,0.08,0.03,0.12,0.11,0.05,0.14,0.12,0.07,0.16,0.13,0.09,0.18,0.14,0.12
1979-01-25 10:00:00,-0.09,0.14,307.16,-0.08,0.14,286.29,-0.01,0.05,30.44,0.1,0.1,0.02,0.13,0.13,0.04,0.15,0.15,0.06,0.16,0.16,0.08,0.17,0.17,0.1
1979-01-25 10:30:00,-0.1,0.15,299.59,-0.09,0.16,283.07,-0.02,0.05,34.26,0.11,0.11,0.02,0.14,0.15,0.03,0.16,0.17,0.05,0.17,0.18,0.07,0.18,0.19,0.09
1979-01-25 11:00:00,-0.1,0.16,293.54,-0.09,0.17,280.02,-0.01,0.04,28.75,0.11,0.12,0.02,0.15,0.16,0.03,0.17,0.17,0.05,0.18,0.19,0.06,0.19,0.2,0.08
1979-01-25 11:30:00,-0.09,0.16,288.36,-0.08,0.17,276.54,-0.01,0.03,22.52,0.11,0.12,0.02,0.15,0.15,0.03,0.17,0.17,0.04,0.18,0.18,0.05,0.19,0.19,0.07
1979-01-25 12:00:00,-0.07,0.14,283.46,-0.06,0.15,272.16,-0.01,0.03,32.96,0.1,0.11,0.01,0.13,0.14,0.02,0.14,0.16,0.04,0.15,0.17,0.05,0.16,0.18,0.06
1979-01-25 12:30:00,-0.02,0.12,279.85,-0.03,0.13,266.67,0.01,0.03,25.87,0.09,0.09,0.01,0.11,0.12,0.02,0.12,0.14,0.04,0.13,0.15,0.05,0.14,0.15,0.06
1979-01-25 13:00:00,0.05,0.09,280.93,0.01,0.1,259.81,0.04,0.04,19.55,0.07,0.07,0.02,0.08,0.09,0.03,0.09,0.11,0.04,0.1,0.11,0.06,0.1,0.12,0.07
1979-01-25 13:30:00,0.13,0.04,300.19,0.06,0.07,249.66,0.07,0.05,32.07,0.03,0.05,0.02,0.04,0.06,0.04,0.04,0.07,0.06,0.05,0.07,0.08,0.06,0.08,0.1
1979-01-25 14:00:00,0.2,0.03,33.56,0.1,0.03,215.85,0.09,0.06,34.63,0.01,0.02,0.02,0.02,0.02,0.04,0.04,0.03,0.07,0.06,0.03,0.09,0.08,0.03,0.11
1979-01-25 14:30:00,0.24,0.08,68.02,0.15,0.04,114.57,0.09,0.06,40.88,0.04,0.03,0.03,0.07,0.04,0.05,0.09,0.04,0.07,0.11,0.04,0.09,0.14,0.04,0.12
1979-01-25 15:00:00,0.27,0.13,77.82,0.18,0.08,96.55,0.09,0.06,48.96,0.08,0.06,0.03,0.11,0.08,0.04,0.14,0.09,0.07,0.17,0.09,0.09,0.19,0.1,0.11
1979-01-25 15:30:00,0.27,0.17,82.78,0.2,0.13,92.37,0.07,0.05,55.63,0.11,0.09,0.02,0.15,0.12,0.04,0.18,0.13,0.05,0.21,0.14,0.07,0.23,0.15,0.09
1979-01-25 16:00:00,0.27,0.21,85.26,0.21,0.17,91.07,0.06,0.05,64.69,0.14,0.12,0.02,0.19,0.15,0.04,0.22,0.17,0.06,0.25,0.18,0.07,0.28,0.19,0.09
1979-01-25 16:30:00,0.25,0.23,86.16,0.19,0.19,90.46,0.05,0.04,66.05,0.15,0.14,0.02,0.21,0.18,0.03,0.24,0.2,0.05,0.27,0.21,0.07,0.3,0.22,0.08
1979-01-25 17:00:00,0.23,0.24,85.47,0.17,0.2,89.81,0.06,0.04,62.32,0.16,0.14,0.02,0.22,0.19,0.03,0.25,0.21,0.05,0.28,0.23,0.06,0.31,0.24,0.08
1979-01-25 17:30:00,0.21,0.24,83.37,0.14,0.21,88.93,0.07,0.04,54.15,0.16,0.15,0.02,0.22,0.19,0.03,0.25,0.21,0.05,0.28,0.23,0.06,0.31,0.24,0.08
1979-01-25 18:00:00,0.18,0.23,80.4,0.1,0.19,87.93,0.07,0.05,45.94,0.15,0.14,0.02,0.21,0.18,0.03,0.24,0.2,0.05,0.27,0.22,0.07,0.3,0.23,0.09
1979-01-25 18:30:00,0.15,0.21,76.63,0.07,0.17,86.91,0.08,0.05,39.51,0.14,0.12,0.02,0.19,0.16,0.04,0.22,0.18,0.06,0.25,0.19,0.08,0.28,0.2,0.1
1979-01-25 19:00:00,0.13,0.18,71.58,0.04,0.14,85.63,0.09,0.06,34.62,0.12,0.1,0.02,0.16,0.13,0.04,0.19,0.14,0.07,0.22,0.15,0.09,0.25,0.16,0.11
1979-01-25 19:30:00,0.11,0.15,64.08,0.01,0.1,82.94,0.09,0.07,35.1,0.09,0.07,0.03,0.13,0.09,0.05,0.16,0.1,0.08,0.19,0.11,0.1,0.22,0.11,0.13
1979-01-25 20:00:00,0.08,0.11,50.99,-0.01,0.05,73.7,0.09,0.06,32.63,0.06,0.04,0.03,0.09,0.05,0.05,0.12,0.05,0.07,0.15,0.06,0.1,0.18,0.06,0.13
1979-01-25 20:30:00,0.06,0.08,26.21,-0.03,0.02,7.7,0.08,0.06,31.9,0.04,0.01,0.03,0.06,0.02,0.05,0.09,0.02,0.07,0.12,0.02,0.1,0.14,0.02,0.12
1979-01-25 21:00:00,0.04,0.07,349.91,-0.04,0.05,299.33,0.08,0.05,35.02,0.04,0.04,0.02,0.06,0.05,0.04,0.08,0.05,0.06,0.1,0.06,0.08,0.12,0.06,0.11
1979-01-25 21:30:00,0.02,0.09,320.54,-0.05,0.09,288.94,0.07,0.05,34.75,0.06,0.06,0.02,0.08,0.08,0.04,0.1,0.09,0.06,0.11,0.1,0.08,0.12,0.11,0.1
1979-01-25 22:00:00,0.01,0.11,303.74,-0.06,0.13,285.05,0.07,0.04,45.8,0.08,0.09,0.02,0.1,0.12,0.03,0.11,0.13,0.05,0.12,0.14,0.06,0.13,0.15,0.08
1979-01-25 22:30:00,-0,0.14,293.16,-0.08,0.15,282.64,0.07,0.03,43.64,0.1,0.11,0.01,0.13,0.14,0.02,0.14,0.16,0.03,0.15,0.17,0.05,0.16,0.18,0.06
1979-01-25 23:00:00,-0.01,0.16,285.99,-0.08,0.17,280.54,0.07,0.02,49.92,0.12,0.12,0.01,0.15,0.16,0.01,0.16,0.18,0.02,0.17,0.19,0.03,0.18,0.2,0.04
1979-01-25 23:30:00,-0.01,0.17,280.87,-0.08,0.18,278.14,0.07,0.01,59.24,0.12,0.13,0.01,0.16,0.17,0.01,0.18,0.19,0.01,0.18,0.2,0.02,0.19,0.21,0.03
1979-01-26 00:00:00,0.01,0.18,276.84,-0.07,0.18,274.98,0.08,0.01,334.62,0.13,0.12,0,0.17,0.16,0.01,0.19,0.18,0.01,0.2,0.2,0.01,0.21,0.21,0.01
1979-01-26 00:30:00,0.03,0.17,273.07,-0.05,0.16,270.71,0.07,0.01,312.96,0.12,0.11,0,0.16,0.15,0.01,0.18,0.17,0.01,0.19,0.18,0.02,0.2,0.19,0.02
1979-01-26 01:00:00,0.08,0.15,270.21,-0.01,0.14,265.23,0.09,0.02,314.45,0.1,0.1,0.01,0.14,0.13,0.01,0.16,0.14,0.02,0.17,0.15,0.03,0.18,0.16,0.03
1979-01-26 01:30:00,0.14,0.12,269.98,0.03,0.11,258.32,0.11,0.03,322.57,0.08,0.07,0.01,0.11,0.1,0.02,0.13,0.11,0.03,0.14,0.12,0.04,0.15,0.12,0.05
1979-01-26 02:00:00,0.21,0.07,273.55,0.08,0.07,247.85,0.13,0.03,343.49,0.05,0.05,0.01,0.06,0.06,0.02,0.07,0.07,0.04,0.08,0.07,0.05,0.09,0.08,0.06
1979-01-26 02:30:00,0.26,0.02,288.61,0.12,0.02,209.18,0.13,0.03,346.36,0.01,0.02,0.01,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.05,0.04,0.03,0.06
1979-01-26 03:00:00,0.29,0.04,84.36,0.17,0.04,109.27,0.12,0.02,356.54,0.03,0.03,0.01,0.04,0.04,0.01,0.04,0.05,0.02,0.05,0.05,0.03,0.05,0.05,0.04
1979-01-26 03:30:00,0.3,0.09,94.8,0.2,0.09,93.8,0.1,0,254.15,0.06,0.07,0,0.08,0.09,0,0.09,0.1,0.01,0.1,0.1,0.01,0.1,0.11,0.01
1979-01-26 04:00:00,0.29,0.14,100.54,0.22,0.14,90.12,0.06,0.03,192.73,0.1,0.1,0.01,0.13,0.13,0.02,0.15,0.15,0.03,0.16,0.16,0.04,0.16,0.17,0.05
1979-01-26 04:30:00,0.27,0.17,104.14,0.23,0.18,89.1,0.04,0.05,203.62,0.12,0.13,0.02,0.16,0.17,0.04,0.18,0.19,0.06,0.19,0.2,0.08,0.2,0.22,0.09
1979-01-26 05:00:00,0.25,0.2,106.75,0.22,0.21,88.84,0.03,0.07,199.8,0.14,0.15,0.03,0.19,0.2,0.05,0.21,0.22,0.08,0.22,0.24,0.1,0.24,0.25,0.13
1979-01-26 05:30:00,0.22,0.21,108.42,0.19,0.23,88.66,0.02,0.08,203.34,0.15,0.16,0.03,0.2,0.21,0.06,0.22,0.24,0.09,0.23,0.26,0.12,0.25,0.27,0.15
1979-01-26 06:00:00,0.18,0.2,109.33,0.16,0.23,88.37,0.02,0.08,211.03,0.15,0.16,0.04,0.19,0.22,0.06,0.21,0.24,0.1,0.22,0.26,0.13,0.23,0.27,0.17
1979-01-26 06:30:00,0.14,0.19,109.6,0.12,0.22,87.95,0.02,0.08,210.28,0.14,0.16,0.04,0.18,0.2,0.06,0.2,0.23,0.1,0.21,0.25,0.13,0.22,0.26,0.16
1979-01-26 07:00:00,0.11,0.16,110.34,0.08,0.2,87.37,0.03,0.08,215.29,0.12,0.14,0.04,0.15,0.18,0.06,0.16,0.2,0.09,0.17,0.22,0.12,0.18,0.23,0.15
1979-01-26 07:30:00,0.07,0.12,114.13,0.05,0.16,86.34,0.02,0.08,219.96,0.09,0.11,0.03,0.12,0.15,0.06,0.12,0.17,0.09,0.13,0.18,0.12,0.14,0.19,0.15
1979-01-26 08:00:00,0.04,0.08,124.93,0.02,0.11,83.89,0.02,0.08,219.79,0.06,0.08,0.03,0.08,0.11,0.06,0.08,0.12,0.09,0.09,0.13,0.12,0.11,0.13,0.15
1979-01-26 08:30:00,-0,0.05,156.94,-0,0.07,76.33,0,0.08,215.61,0.03,0.05,0.03,0.04,0.06,0.06,0.06,0.07,0.09,0.08,0.07,0.12,0.1,0.08,0.15
1979-01-26 09:00:00,-0.03,0.05,209.51,-0.02,0.02,31,-0.01,0.07,209.98,0.02,0.02,0.03,0.03,0.02,0.06,0.06,0.02,0.08,0.09,0.03,0.11,0.12,0.03,0.14
1979-01-26 09:30:00,-0.06,0.08,235.97,-0.03,0.05,302.52,-0.03,0.07,202,0.04,0.03,0.03,0.06,0.04,0.06,0.09,0.05,0.09,0.12,0.05,0.12,0.15,0.05,0.15
1979-01-26 10:00:00,-0.09,0.12,246.04,-0.04,0.09,288.57,-0.05,0.08,197.7,0.07,0.06,0.04,0.1,0.08,0.06,0.13,0.09,0.09,0.16,0.1,0.13,0.19,0.1,0.16
1979-01-26 10:30:00,-0.11,0.15,249.62,-0.06,0.13,284.02,-0.06,0.08,189.74,0.1,0.09,0.04,0.13,0.12,0.06,0.16,0.14,0.1,0.19,0.14,0.13,0.22,0.15,0.17
1979-01-26 11:00:00,-0.12,0.18,250.66,-0.07,0.16,281.53,-0.05,0.09,186.08,0.12,0.12,0.04,0.16,0.15,0.07,0.19,0.17,0.11,0.22,0.18,0.14,0.25,0.19,0.18
1979-01-26 11:30:00,-0.13,0.21,251.03,-0.08,0.19,279.44,-0.05,0.1,188.33,0.14,0.13,0.04,0.19,0.17,0.08,0.22,0.19,0.12,0.26,0.21,0.16,0.29,0.22,0.2
1979-01-26 12:00:00,-0.13,0.22,250.58,-0.09,0.2,276.92,-0.04,0.1,186.4,0.15,0.14,0.04,0.2,0.18,0.07,0.23,0.21,0.11,0.27,0.22,0.15,0.3,0.23,0.19
1979-01-26 12:30:00,-0.11,0.23,248.75,-0.08,0.2,273.45,-0.03,0.1,190.62,0.15,0.14,0.04,0.21,0.18,0.07,0.25,0.2,0.11,0.28,0.22,0.15,0.32,0.23,0.19
1979-01-26 13:00:00,-0.07,0.23,245.33,-0.06,0.18,268.8,-0.01,0.1,195.23,0.15,0.13,0.04,0.2,0.17,0.07,0.25,0.19,0.11,0.28,0.2,0.15,0.32,0.21,0.19
1979-01-26 13:30:00,-0.02,0.21,241.31,-0.02,0.16,263.16,0,0.09,196.75,0.13,0.11,0.04,0.18,0.15,0.06,0.23,0.17,0.1,0.26,0.18,0.13,0.3,0.19,0.17
1979-01-26 14:00:00,0.05,0.18,236.85,0.02,0.13,256.89,0.02,0.07,200.64,0.11,0.09,0.03,0.16,0.12,0.06,0.19,0.13,0.09,0.23,0.14,0.12,0.26,0.15,0.14
1979-01-26 14:30:00,0.15,0.12,229.98,0.08,0.09,249.28,0.07,0.05,194.56,0.07,0.06,0.02,0.1,0.08,0.04,0.13,0.09,0.06,0.15,0.09,0.08,0.17,0.1,0.09
1979-01-26 15:00:00,0.24,0.06,206.23,0.13,0.04,229.53,0.11,0.03,179.76,0.04,0.02,0.01,0.05,0.03,0.02,0.07,0.04,0.04,0.08,0.04,0.05,0.09,0.04,0.06
1979-01-26 15:30:00,0.31,0.05,128.67,0.18,0.03,108.09,0.13,0.02,160.52,0.03,0.02,0.01,0.04,0.03,0.02,0.05,0.03,0.03,0.06,0.04,0.03,0.07,0.04,0.04
1979-01-26 16:00:00,0.35,0.11,102.22,0.22,0.09,88.58,0.13,0.03,146.89,0.07,0.06,0.01,0.1,0.08,0.02,0.12,0.09,0.04,0.13,0.1,0.05,0.15,0.11,0.06
1979-01-26 16:30:00,0.36,0.17,97.36,0.24,0.15,85.48,0.12,0.04,145.74,0.11,0.1,0.02,0.15,0.14,0.03,0.18,0.15,0.05,0.2,0.16,0.06,0.22,0.17,0.08
1979-01-26 17:00:00,0.35,0.21,95.92,0.24,0.19,85.05,0.11,0.04,156.4,0.14,0.14,0.02,0.19,0.18,0.03,0.22,0.2,0.05,0.24,0.21,0.07,0.26,0.23,0.08
1979-01-26 17:30:00,0.32,0.24,95.1,0.23,0.23,85.25,0.09,0.04,162.16,0.17,0.16,0.02,0.22,0.21,0.03,0.25,0.24,0.05,0.27,0.25,0.07,0.29,0.26,0.08
1979-01-26 18:00:00,0.29,0.25,93.8,0.2,0.25,85.46,0.09,0.04,174.39,0.18,0.17,0.02,0.23,0.23,0.03,0.26,0.26,0.04,0.28,0.27,0.06,0.3,0.29,0.07
1979-01-26 18:30:00,0.26,0.25,91.62,0.16,0.25,85.51,0.1,0.03,181.12,0.18,0.18,0.01,0.23,0.23,0.02,0.26,0.26,0.03,0.28,0.28,0.04,0.29,0.29,0.05
1979-01-26 19:00:00,0.22,0.23,88.62,0.12,0.24,85.43,0.1,0.02,214.74,0.17,0.17,0.01,0.21,0.22,0.01,0.24,0.25,0.02,0.25,0.27,0.03,0.26,0.28,0.03
1979-01-26 19:30:00,0.18,0.21,85.11,0.08,0.21,85.24,0.09,0,272.29,0.15,0.15,0,0.2,0.2,0,0.22,0.22,0,0.23,0.24,0.01,0.24,0.25,0.01
1979-01-26 20:00:00,0.14,0.17,81.23,0.05,0.17,84.65,0.09,0.01,332.19,0.12,0.12,0,0.16,0.16,0.01,0.18,0.18,0.01,0.19,0.19,0.02,0.2,0.2,0.02
1979-01-26 20:30:00,0.11,0.13,75.9,0.02,0.12,82.68,0.08,0.02,12.11,0.09,0.09,0.01,0.12,0.11,0.01,0.14,0.13,0.02,0.15,0.14,0.03,0.16,0.14,0.03
1979-01-26 21:00:00,0.08,0.08,63.35,0,0.07,75.2,0.08,0.02,16.93,0.05,0.05,0.01,0.07,0.06,0.01,0.08,0.07,0.02,0.1,0.08,0.03,0.1,0.08,0.04
1979-01-26 21:30:00,0.07,0.04,19.61,-0.02,0.02,18.57,0.08,0.02,20.95,0.02,0.02,0.01,0.03,0.02,0.01,0.04,0.02,0.02,0.05,0.03,0.03,0.06,0.03,0.03
